,ElementName,ElementType,s,Profile
9911,KICK_PIN,DRIF,12.29978,0.0
9912,KICK_PIN,DRIF,12.32244,0.0
9913,KICK_PIN,DRIF,12.32244,0.0
9914,KICK_PIN,DRIF,12.34509,0.0
9915,KICK_PIN,DRIF,12.34509,0.0
9916,KICK_PIN,DRIF,12.36775,0.0
9917,KICK_PIN,DRIF,12.36775,0.0
9918,KICK_PIN,DRIF,12.3904,0.0
9919,MA_KICK,MAXAMP,12.3904,0.0
9920,MA_80,MAXAMP,12.3904,0.0
9921,D_KICK_PIN_4D3,DRIF,12.3904,0.0
9922,D_KICK_PIN_4D3,DRIF,12.39353,0.0
9923,D_KICK_PIN_4D3,DRIF,12.39353,0.0
9924,D_KICK_PIN_4D3,DRIF,12.39667,0.0
9925,D_KICK_PIN_4D3,DRIF,12.39667,0.0
9926,D_KICK_PIN_4D3,DRIF,12.3998,0.0
9927,D_KICK_PIN_4D3,DRIF,12.3998,0.0
9928,D_KICK_PIN_4D3,DRIF,12.40294,0.0
9929,D_KICK_PIN_4D3,DRIF,12.40294,0.0
9930,D_KICK_PIN_4D3,DRIF,12.40607,0.0
9931,D_KICK_PIN_4D3,DRIF,12.40607,0.0
9932,D_KICK_PIN_4D3,DRIF,12.40921,0.0
9933,D_KICK_PIN_4D3,DRIF,12.40921,0.0
9934,D_KICK_PIN_4D3,DRIF,12.41234,0.0
9935,D_KICK_PIN_4D3,DRIF,12.41234,0.0
9936,D_KICK_PIN_4D3,DRIF,12.41547,0.0
9937,D_KICK_PIN_4D3,DRIF,12.41547,0.0
9938,D_KICK_PIN_4D3,DRIF,12.41861,0.0
9939,D_KICK_PIN_4D3,DRIF,12.41861,0.0
9940,D_KICK_PIN_4D3,DRIF,12.42174,0.0
9941,D_KICK_PIN_4D3,DRIF,12.42174,0.0
9942,D_KICK_PIN_4D3,DRIF,12.42488,0.0
9943,D_KICK_PIN_4D3,DRIF,12.42488,0.0
9944,D_KICK_PIN_4D3,DRIF,12.42801,0.0
9945,D_KICK_PIN_4D3,DRIF,12.42801,0.0
9946,D_KICK_PIN_4D3,DRIF,12.43115,0.0
9947,D_KICK_PIN_4D3,DRIF,12.43115,0.0
9948,D_KICK_PIN_4D3,DRIF,12.43428,0.0
9949,D_KICK_PIN_4D3,DRIF,12.43428,0.0
9950,D_KICK_PIN_4D3,DRIF,12.43741,0.0
9951,D_KICK_PIN_4D3,DRIF,12.43741,0.0
9952,D_KICK_PIN_4D3,DRIF,12.44055,0.0
9953,D_KICK_PIN_4D3,DRIF,12.44055,0.0
9954,D_KICK_PIN_4D3,DRIF,12.44368,0.0
9955,D_KICK_PIN_4D3,DRIF,12.44368,0.0
9956,D_KICK_PIN_4D3,DRIF,12.44682,0.0
9957,D_KICK_PIN_4D3,DRIF,12.44682,0.0
9958,D_KICK_PIN_4D3,DRIF,12.44995,0.0
9959,D_KICK_PIN_4D3,DRIF,12.44995,0.0
9960,D_KICK_PIN_4D3,DRIF,12.45309,0.0
9961,D_KICK_PIN_4D3,DRIF,12.45309,0.0
9962,D_KICK_PIN_4D3,DRIF,12.45622,0.0
9963,D_KICK_PIN_4D3,DRIF,12.45622,0.0
9964,D_KICK_PIN_4D3,DRIF,12.45935,0.0
9965,D_KICK_PIN_4D3,DRIF,12.45935,0.0
9966,D_KICK_PIN_4D3,DRIF,12.46249,0.0
9967,D_KICK_PIN_4D3,DRIF,12.46249,0.0
9968,D_KICK_PIN_4D3,DRIF,12.46562,0.0
9969,D_KICK_PIN_4D3,DRIF,12.46562,0.0
9970,D_KICK_PIN_4D3,DRIF,12.46876,0.0
9971,D_KICK_PIN_4D3,DRIF,12.46876,0.0
9972,D_KICK_PIN_4D3,DRIF,12.47189,0.0
9973,D_KICK_PIN_4D3,DRIF,12.47189,0.0
9974,D_KICK_PIN_4D3,DRIF,12.47503,0.0
9975,D_KICK_PIN_4D3,DRIF,12.47503,0.0
9976,D_KICK_PIN_4D3,DRIF,12.47816,0.0
9977,D_KICK_PIN_4D3,DRIF,12.47816,0.0
9978,D_KICK_PIN_4D3,DRIF,12.48129,0.0
9979,D_KICK_PIN_4D3,DRIF,12.48129,0.0
9980,D_KICK_PIN_4D3,DRIF,12.48443,0.0
9981,D_KICK_PIN_4D3,DRIF,12.48443,0.0
9982,D_KICK_PIN_4D3,DRIF,12.48756,0.0
9983,D_KICK_PIN_4D3,DRIF,12.48756,0.0
9984,D_KICK_PIN_4D3,DRIF,12.4907,0.0
9985,D_KICK_PIN_4D3,DRIF,12.4907,0.0
9986,D_KICK_PIN_4D3,DRIF,12.49383,0.0
9987,D_KICK_PIN_4D3,DRIF,12.49383,0.0
9988,D_KICK_PIN_4D3,DRIF,12.49697,0.0
9989,D_KICK_PIN_4D3,DRIF,12.49697,0.0
9990,D_KICK_PIN_4D3,DRIF,12.5001,0.0
9991,D_KICK_PIN_4D3,DRIF,12.5001,0.0
9992,D_KICK_PIN_4D3,DRIF,12.50323,0.0
9993,D_KICK_PIN_4D3,DRIF,12.50323,0.0
9994,D_KICK_PIN_4D3,DRIF,12.50637,0.0
9995,D_KICK_PIN_4D3,DRIF,12.50637,0.0
9996,D_KICK_PIN_4D3,DRIF,12.5095,0.0
9997,D_KICK_PIN_4D3,DRIF,12.5095,0.0
9998,D_KICK_PIN_4D3,DRIF,12.51264,0.0
9999,D_KICK_PIN_4D3,DRIF,12.51264,0.0
10000,D_KICK_PIN_4D3,DRIF,12.51577,0.0
10001,D_KICK_PIN_4D3,DRIF,12.51577,0.0
10002,D_KICK_PIN_4D3,DRIF,12.51891,0.0
10003,D_KICK_PIN_4D3,DRIF,12.51891,0.0
10004,D_KICK_PIN_4D3,DRIF,12.52204,0.0
10005,D_KICK_PIN_4D3,DRIF,12.52204,0.0
10006,D_KICK_PIN_4D3,DRIF,12.52517,0.0
10007,D_KICK_PIN_4D3,DRIF,12.52517,0.0
10008,D_KICK_PIN_4D3,DRIF,12.52831,0.0
10009,D_KICK_PIN_4D3,DRIF,12.52831,0.0
10010,D_KICK_PIN_4D3,DRIF,12.53144,0.0
10011,D_KICK_PIN_4D3,DRIF,12.53144,0.0
10012,D_KICK_PIN_4D3,DRIF,12.53458,0.0
10013,D_KICK_PIN_4D3,DRIF,12.53458,0.0
10014,D_KICK_PIN_4D3,DRIF,12.53771,0.0
10015,D_KICK_PIN_4D3,DRIF,12.53771,0.0
10016,D_KICK_PIN_4D3,DRIF,12.54085,0.0
10017,D_KICK_PIN_4D3,DRIF,12.54085,0.0
10018,D_KICK_PIN_4D3,DRIF,12.54398,0.0
10019,D_KICK_PIN_4D3,DRIF,12.54398,0.0
10020,D_KICK_PIN_4D3,DRIF,12.54711,0.0
10021,Q4D3,QUAD,12.54711,0.0
10022,Q4D3,QUAD,12.54711,-1.0
10023,Q4D3,QUAD,12.55105,-1.0
10024,Q4D3,QUAD,12.55105,0.0
10025,Q4D3,QUAD,12.54711,0.0
10026,Q4D3,QUAD,12.55105,0.0
10027,Q4D3,QUAD,12.55105,0.0
10028,Q4D3,QUAD,12.55105,-1.0
10029,Q4D3,QUAD,12.55498,-1.0
10030,Q4D3,QUAD,12.55498,0.0
10031,Q4D3,QUAD,12.55105,0.0
10032,Q4D3,QUAD,12.55498,0.0
10033,Q4D3,QUAD,12.55498,0.0
10034,Q4D3,QUAD,12.55498,-1.0
10035,Q4D3,QUAD,12.55891,-1.0
10036,Q4D3,QUAD,12.55891,0.0
10037,Q4D3,QUAD,12.55498,0.0
10038,Q4D3,QUAD,12.55891,0.0
10039,Q4D3,QUAD,12.55891,0.0
10040,Q4D3,QUAD,12.55891,-1.0
10041,Q4D3,QUAD,12.56284,-1.0
10042,Q4D3,QUAD,12.56284,0.0
10043,Q4D3,QUAD,12.55891,0.0
10044,Q4D3,QUAD,12.56284,0.0
10045,Q4D3,QUAD,12.56284,0.0
10046,Q4D3,QUAD,12.56284,-1.0
10047,Q4D3,QUAD,12.56677,-1.0
10048,Q4D3,QUAD,12.56677,0.0
10049,Q4D3,QUAD,12.56284,0.0
10050,Q4D3,QUAD,12.56677,0.0
10051,Q4D3,QUAD,12.56677,0.0
10052,Q4D3,QUAD,12.56677,-1.0
10053,Q4D3,QUAD,12.5707,-1.0
10054,Q4D3,QUAD,12.5707,0.0
10055,Q4D3,QUAD,12.56677,0.0
10056,Q4D3,QUAD,12.5707,0.0
10057,Q4D3,QUAD,12.5707,0.0
10058,Q4D3,QUAD,12.5707,-1.0
10059,Q4D3,QUAD,12.57463,-1.0
10060,Q4D3,QUAD,12.57463,0.0
10061,Q4D3,QUAD,12.5707,0.0
10062,Q4D3,QUAD,12.57463,0.0
10063,Q4D3,QUAD,12.57463,0.0
10064,Q4D3,QUAD,12.57463,-1.0
10065,Q4D3,QUAD,12.57857,-1.0
10066,Q4D3,QUAD,12.57857,0.0
10067,Q4D3,QUAD,12.57463,0.0
10068,Q4D3,QUAD,12.57857,0.0
10069,Q4D3,QUAD,12.57857,0.0
10070,Q4D3,QUAD,12.57857,-1.0
10071,Q4D3,QUAD,12.5825,-1.0
10072,Q4D3,QUAD,12.5825,0.0
10073,Q4D3,QUAD,12.57857,0.0
10074,Q4D3,QUAD,12.5825,0.0
10075,Q4D3,QUAD,12.5825,0.0
10076,Q4D3,QUAD,12.5825,-1.0
10077,Q4D3,QUAD,12.58643,-1.0
10078,Q4D3,QUAD,12.58643,0.0
10079,Q4D3,QUAD,12.5825,0.0
10080,Q4D3,QUAD,12.58643,0.0
10081,Q4D3,QUAD,12.58643,0.0
10082,Q4D3,QUAD,12.58643,-1.0
10083,Q4D3,QUAD,12.59036,-1.0
10084,Q4D3,QUAD,12.59036,0.0
10085,Q4D3,QUAD,12.58643,0.0
10086,Q4D3,QUAD,12.59036,0.0
10087,Q4D3,QUAD,12.59036,0.0
10088,Q4D3,QUAD,12.59036,-1.0
10089,Q4D3,QUAD,12.59429,-1.0
10090,Q4D3,QUAD,12.59429,0.0
10091,Q4D3,QUAD,12.59036,0.0
10092,Q4D3,QUAD,12.59429,0.0
10093,Q4D3,QUAD,12.59429,0.0
10094,Q4D3,QUAD,12.59429,-1.0
10095,Q4D3,QUAD,12.59822,-1.0
10096,Q4D3,QUAD,12.59822,0.0
10097,Q4D3,QUAD,12.59429,0.0
10098,Q4D3,QUAD,12.59822,0.0
10099,Q4D3,QUAD,12.59822,0.0
10100,Q4D3,QUAD,12.59822,-1.0
10101,Q4D3,QUAD,12.60215,-1.0
10102,Q4D3,QUAD,12.60215,0.0
10103,Q4D3,QUAD,12.59822,0.0
10104,Q4D3,QUAD,12.60215,0.0
10105,Q4D3,QUAD,12.60215,0.0
10106,Q4D3,QUAD,12.60215,-1.0
10107,Q4D3,QUAD,12.60609,-1.0
10108,Q4D3,QUAD,12.60609,0.0
10109,Q4D3,QUAD,12.60215,0.0
10110,Q4D3,QUAD,12.60609,0.0
10111,Q4D3,QUAD,12.60609,0.0
10112,Q4D3,QUAD,12.60609,-1.0
10113,Q4D3,QUAD,12.61002,-1.0
10114,Q4D3,QUAD,12.61002,0.0
10115,Q4D3,QUAD,12.60609,0.0
10116,Q4D3,QUAD,12.61002,0.0
10117,Q4D3,QUAD,12.61002,0.0
10118,Q4D3,QUAD,12.61002,-1.0
10119,Q4D3,QUAD,12.61395,-1.0
10120,Q4D3,QUAD,12.61395,0.0
10121,Q4D3,QUAD,12.61002,0.0
10122,Q4D3,QUAD,12.61395,0.0
10123,Q4D3,QUAD,12.61395,0.0
10124,Q4D3,QUAD,12.61395,-1.0
10125,Q4D3,QUAD,12.61788,-1.0
10126,Q4D3,QUAD,12.61788,0.0
10127,Q4D3,QUAD,12.61395,0.0
10128,Q4D3,QUAD,12.61788,0.0
10129,Q4D3,QUAD,12.61788,0.0
10130,Q4D3,QUAD,12.61788,-1.0
10131,Q4D3,QUAD,12.62181,-1.0
10132,Q4D3,QUAD,12.62181,0.0
10133,Q4D3,QUAD,12.61788,0.0
10134,Q4D3,QUAD,12.62181,0.0
10135,Q4D3,QUAD,12.62181,0.0
10136,Q4D3,QUAD,12.62181,-1.0
10137,Q4D3,QUAD,12.62574,-1.0
10138,Q4D3,QUAD,12.62574,0.0
10139,Q4D3,QUAD,12.62181,0.0
10140,Q4D3,QUAD,12.62574,0.0
10141,Q4D3,QUAD,12.62574,0.0
10142,Q4D3,QUAD,12.62574,-1.0
10143,Q4D3,QUAD,12.62967,-1.0
10144,Q4D3,QUAD,12.62967,0.0
10145,Q4D3,QUAD,12.62574,0.0
10146,Q4D3,QUAD,12.62967,0.0
10147,Q4D3,QUAD,12.62967,0.0
10148,Q4D3,QUAD,12.62967,-1.0
10149,Q4D3,QUAD,12.63361,-1.0
10150,Q4D3,QUAD,12.63361,0.0
10151,Q4D3,QUAD,12.62967,0.0
10152,Q4D3,QUAD,12.63361,0.0
10153,Q4D3,QUAD,12.63361,0.0
10154,Q4D3,QUAD,12.63361,-1.0
10155,Q4D3,QUAD,12.63754,-1.0
10156,Q4D3,QUAD,12.63754,0.0
10157,Q4D3,QUAD,12.63361,0.0
10158,Q4D3,QUAD,12.63754,0.0
10159,Q4D3,QUAD,12.63754,0.0
10160,Q4D3,QUAD,12.63754,-1.0
10161,Q4D3,QUAD,12.64147,-1.0
10162,Q4D3,QUAD,12.64147,0.0
10163,Q4D3,QUAD,12.63754,0.0
10164,Q4D3,QUAD,12.64147,0.0
10165,Q4D3,QUAD,12.64147,0.0
10166,Q4D3,QUAD,12.64147,-1.0
10167,Q4D3,QUAD,12.6454,-1.0
10168,Q4D3,QUAD,12.6454,0.0
10169,Q4D3,QUAD,12.64147,0.0
10170,Q4D3,QUAD,12.6454,0.0
10171,Q4D3,QUAD,12.6454,0.0
10172,Q4D3,QUAD,12.6454,-1.0
10173,Q4D3,QUAD,12.64933,-1.0
10174,Q4D3,QUAD,12.64933,0.0
10175,Q4D3,QUAD,12.6454,0.0
10176,Q4D3,QUAD,12.64933,0.0
10177,Q4D3,QUAD,12.64933,0.0
10178,Q4D3,QUAD,12.64933,-1.0
10179,Q4D3,QUAD,12.65326,-1.0
10180,Q4D3,QUAD,12.65326,0.0
10181,Q4D3,QUAD,12.64933,0.0
10182,Q4D3,QUAD,12.65326,0.0
10183,Q4D3,QUAD,12.65326,0.0
10184,Q4D3,QUAD,12.65326,-1.0
10185,Q4D3,QUAD,12.65719,-1.0
10186,Q4D3,QUAD,12.65719,0.0
10187,Q4D3,QUAD,12.65326,0.0
10188,Q4D3,QUAD,12.65719,0.0
10189,Q4D3,QUAD,12.65719,0.0
10190,Q4D3,QUAD,12.65719,-1.0
10191,Q4D3,QUAD,12.66113,-1.0
10192,Q4D3,QUAD,12.66113,0.0
10193,Q4D3,QUAD,12.65719,0.0
10194,Q4D3,QUAD,12.66113,0.0
10195,Q4D3,QUAD,12.66113,0.0
10196,Q4D3,QUAD,12.66113,-1.0
10197,Q4D3,QUAD,12.66506,-1.0
10198,Q4D3,QUAD,12.66506,0.0
10199,Q4D3,QUAD,12.66113,0.0
10200,Q4D3,QUAD,12.66506,0.0
10201,Q4D3,QUAD,12.66506,0.0
10202,Q4D3,QUAD,12.66506,-1.0
10203,Q4D3,QUAD,12.66899,-1.0
10204,Q4D3,QUAD,12.66899,0.0
10205,Q4D3,QUAD,12.66506,0.0
10206,Q4D3,QUAD,12.66899,0.0
10207,Q4D3,QUAD,12.66899,0.0
10208,Q4D3,QUAD,12.66899,-1.0
10209,Q4D3,QUAD,12.67292,-1.0
10210,Q4D3,QUAD,12.67292,0.0
10211,Q4D3,QUAD,12.66899,0.0
10212,Q4D3,QUAD,12.67292,0.0
10213,Q4D3,QUAD,12.67292,0.0
10214,Q4D3,QUAD,12.67292,-1.0
10215,Q4D3,QUAD,12.67685,-1.0
10216,Q4D3,QUAD,12.67685,0.0
10217,Q4D3,QUAD,12.67292,0.0
10218,Q4D3,QUAD,12.67685,0.0
10219,Q4D3,QUAD,12.67685,0.0
10220,Q4D3,QUAD,12.67685,-1.0
10221,Q4D3,QUAD,12.68078,-1.0
10222,Q4D3,QUAD,12.68078,0.0
10223,Q4D3,QUAD,12.67685,0.0
10224,Q4D3,QUAD,12.68078,0.0
10225,Q4D3,QUAD,12.68078,0.0
10226,Q4D3,QUAD,12.68078,-1.0
10227,Q4D3,QUAD,12.68471,-1.0
10228,Q4D3,QUAD,12.68471,0.0
10229,Q4D3,QUAD,12.68078,0.0
10230,Q4D3,QUAD,12.68471,0.0
10231,Q4D3,QUAD,12.68471,0.0
10232,Q4D3,QUAD,12.68471,-1.0
10233,Q4D3,QUAD,12.68865,-1.0
10234,Q4D3,QUAD,12.68865,0.0
10235,Q4D3,QUAD,12.68471,0.0
10236,Q4D3,QUAD,12.68865,0.0
10237,Q4D3,QUAD,12.68865,0.0
10238,Q4D3,QUAD,12.68865,-1.0
10239,Q4D3,QUAD,12.69258,-1.0
10240,Q4D3,QUAD,12.69258,0.0
10241,Q4D3,QUAD,12.68865,0.0
10242,Q4D3,QUAD,12.69258,0.0
10243,Q4D3,QUAD,12.69258,0.0
10244,Q4D3,QUAD,12.69258,-1.0
10245,Q4D3,QUAD,12.69651,-1.0
10246,Q4D3,QUAD,12.69651,0.0
10247,Q4D3,QUAD,12.69258,0.0
10248,Q4D3,QUAD,12.69651,0.0
10249,Q4D3,QUAD,12.69651,0.0
10250,Q4D3,QUAD,12.69651,-1.0
10251,Q4D3,QUAD,12.70044,-1.0
10252,Q4D3,QUAD,12.70044,0.0
10253,Q4D3,QUAD,12.69651,0.0
10254,Q4D3,QUAD,12.70044,0.0
10255,Q4D3,QUAD,12.70044,0.0
10256,Q4D3,QUAD,12.70044,-1.0
10257,Q4D3,QUAD,12.70437,-1.0
10258,Q4D3,QUAD,12.70437,0.0
10259,Q4D3,QUAD,12.70044,0.0
10260,Q4D3,QUAD,12.70437,0.0
10261,Q4D3,QUAD,12.70437,0.0
10262,Q4D3,QUAD,12.70437,-1.0
10263,Q4D3,QUAD,12.7083,-1.0
10264,Q4D3,QUAD,12.7083,0.0
10265,Q4D3,QUAD,12.70437,0.0
10266,Q4D3,QUAD,12.7083,0.0
10267,Q4D3,QUAD,12.7083,0.0
10268,Q4D3,QUAD,12.7083,-1.0
10269,Q4D3,QUAD,12.71223,-1.0
10270,Q4D3,QUAD,12.71223,0.0
10271,Q4D3,QUAD,12.7083,0.0
10272,Q4D3,QUAD,12.71223,0.0
10273,Q4D3,QUAD,12.71223,0.0
10274,Q4D3,QUAD,12.71223,-1.0
10275,Q4D3,QUAD,12.71617,-1.0
10276,Q4D3,QUAD,12.71617,0.0
10277,Q4D3,QUAD,12.71223,0.0
10278,Q4D3,QUAD,12.71617,0.0
10279,Q4D3,QUAD,12.71617,0.0
10280,Q4D3,QUAD,12.71617,-1.0
10281,Q4D3,QUAD,12.7201,-1.0
10282,Q4D3,QUAD,12.7201,0.0
10283,Q4D3,QUAD,12.71617,0.0
10284,Q4D3,QUAD,12.7201,0.0
10285,Q4D3,QUAD,12.7201,0.0
10286,Q4D3,QUAD,12.7201,-1.0
10287,Q4D3,QUAD,12.72403,-1.0
10288,Q4D3,QUAD,12.72403,0.0
10289,Q4D3,QUAD,12.7201,0.0
10290,Q4D3,QUAD,12.72403,0.0
10291,Q4D3,QUAD,12.72403,0.0
10292,Q4D3,QUAD,12.72403,-1.0
10293,Q4D3,QUAD,12.72796,-1.0
10294,Q4D3,QUAD,12.72796,0.0
10295,Q4D3,QUAD,12.72403,0.0
10296,Q4D3,QUAD,12.72796,0.0
10297,Q4D3,QUAD,12.72796,0.0
10298,Q4D3,QUAD,12.72796,-1.0
10299,Q4D3,QUAD,12.73189,-1.0
10300,Q4D3,QUAD,12.73189,0.0
10301,Q4D3,QUAD,12.72796,0.0
10302,Q4D3,QUAD,12.73189,0.0
10303,Q4D3,QUAD,12.73189,0.0
10304,Q4D3,QUAD,12.73189,-1.0
10305,Q4D3,QUAD,12.73582,-1.0
10306,Q4D3,QUAD,12.73582,0.0
10307,Q4D3,QUAD,12.73189,0.0
10308,Q4D3,QUAD,12.73582,0.0
10309,Q4D3,QUAD,12.73582,0.0
10310,Q4D3,QUAD,12.73582,-1.0
10311,Q4D3,QUAD,12.73975,-1.0
10312,Q4D3,QUAD,12.73975,0.0
10313,Q4D3,QUAD,12.73582,0.0
10314,Q4D3,QUAD,12.73975,0.0
10315,Q4D3,QUAD,12.73975,0.0
10316,Q4D3,QUAD,12.73975,-1.0
10317,Q4D3,QUAD,12.74368,-1.0
10318,Q4D3,QUAD,12.74368,0.0
10319,Q4D3,QUAD,12.73975,0.0
10320,Q4D3,QUAD,12.74368,0.0
10321,D_4D3_BPM13,DRIF,12.74368,0.0
10322,D_4D3_BPM13,DRIF,12.74602,0.0
10323,D_4D3_BPM13,DRIF,12.74602,0.0
10324,D_4D3_BPM13,DRIF,12.74835,0.0
10325,D_4D3_BPM13,DRIF,12.74835,0.0
10326,D_4D3_BPM13,DRIF,12.75069,0.0
10327,D_4D3_BPM13,DRIF,12.75069,0.0
10328,D_4D3_BPM13,DRIF,12.75302,0.0
10329,D_4D3_BPM13,DRIF,12.75302,0.0
10330,D_4D3_BPM13,DRIF,12.75536,0.0
10331,D_4D3_BPM13,DRIF,12.75536,0.0
10332,D_4D3_BPM13,DRIF,12.75769,0.0
10333,D_4D3_BPM13,DRIF,12.75769,0.0
10334,D_4D3_BPM13,DRIF,12.76003,0.0
10335,D_4D3_BPM13,DRIF,12.76003,0.0
10336,D_4D3_BPM13,DRIF,12.76236,0.0
10337,D_4D3_BPM13,DRIF,12.76236,0.0
10338,D_4D3_BPM13,DRIF,12.76469,0.0
10339,D_4D3_BPM13,DRIF,12.76469,0.0
10340,D_4D3_BPM13,DRIF,12.76703,0.0
10341,D_4D3_BPM13,DRIF,12.76703,0.0
10342,D_4D3_BPM13,DRIF,12.76936,0.0
10343,D_4D3_BPM13,DRIF,12.76936,0.0
10344,D_4D3_BPM13,DRIF,12.7717,0.0
10345,D_4D3_BPM13,DRIF,12.7717,0.0
10346,D_4D3_BPM13,DRIF,12.77403,0.0
10347,D_4D3_BPM13,DRIF,12.77403,0.0
10348,D_4D3_BPM13,DRIF,12.77637,0.0
10349,D_4D3_BPM13,DRIF,12.77637,0.0
10350,D_4D3_BPM13,DRIF,12.7787,0.0
10351,D_4D3_BPM13,DRIF,12.7787,0.0
10352,D_4D3_BPM13,DRIF,12.78103,0.0
10353,D_4D3_BPM13,DRIF,12.78103,0.0
10354,D_4D3_BPM13,DRIF,12.78337,0.0
10355,D_4D3_BPM13,DRIF,12.78337,0.0
10356,D_4D3_BPM13,DRIF,12.7857,0.0
10357,D_4D3_BPM13,DRIF,12.7857,0.0
10358,D_4D3_BPM13,DRIF,12.78804,0.0
10359,D_4D3_BPM13,DRIF,12.78804,0.0
10360,D_4D3_BPM13,DRIF,12.79037,0.0
10361,D_4D3_BPM13,DRIF,12.79037,0.0
10362,D_4D3_BPM13,DRIF,12.79271,0.0
10363,D_4D3_BPM13,DRIF,12.79271,0.0
10364,D_4D3_BPM13,DRIF,12.79504,0.0
10365,D_4D3_BPM13,DRIF,12.79504,0.0
10366,D_4D3_BPM13,DRIF,12.79737,0.0
10367,D_4D3_BPM13,DRIF,12.79737,0.0
10368,D_4D3_BPM13,DRIF,12.79971,0.0
10369,D_4D3_BPM13,DRIF,12.79971,0.0
10370,D_4D3_BPM13,DRIF,12.80204,0.0
10371,D_4D3_BPM13,DRIF,12.80204,0.0
10372,D_4D3_BPM13,DRIF,12.80438,0.0
10373,D_4D3_BPM13,DRIF,12.80438,0.0
10374,D_4D3_BPM13,DRIF,12.80671,0.0
10375,D_4D3_BPM13,DRIF,12.80671,0.0
10376,D_4D3_BPM13,DRIF,12.80905,0.0
10377,D_4D3_BPM13,DRIF,12.80905,0.0
10378,D_4D3_BPM13,DRIF,12.81138,0.0
10379,D_4D3_BPM13,DRIF,12.81138,0.0
10380,D_4D3_BPM13,DRIF,12.81371,0.0
10381,D_4D3_BPM13,DRIF,12.81371,0.0
10382,D_4D3_BPM13,DRIF,12.81605,0.0
10383,D_4D3_BPM13,DRIF,12.81605,0.0
10384,D_4D3_BPM13,DRIF,12.81838,0.0
10385,D_4D3_BPM13,DRIF,12.81838,0.0
10386,D_4D3_BPM13,DRIF,12.82072,0.0
10387,D_4D3_BPM13,DRIF,12.82072,0.0
10388,D_4D3_BPM13,DRIF,12.82305,0.0
10389,D_4D3_BPM13,DRIF,12.82305,0.0
10390,D_4D3_BPM13,DRIF,12.82539,0.0
10391,D_4D3_BPM13,DRIF,12.82539,0.0
10392,D_4D3_BPM13,DRIF,12.82772,0.0
10393,D_4D3_BPM13,DRIF,12.82772,0.0
10394,D_4D3_BPM13,DRIF,12.83005,0.0
10395,D_4D3_BPM13,DRIF,12.83005,0.0
10396,D_4D3_BPM13,DRIF,12.83239,0.0
10397,D_4D3_BPM13,DRIF,12.83239,0.0
10398,D_4D3_BPM13,DRIF,12.83472,0.0
10399,D_4D3_BPM13,DRIF,12.83472,0.0
10400,D_4D3_BPM13,DRIF,12.83706,0.0
10401,D_4D3_BPM13,DRIF,12.83706,0.0
10402,D_4D3_BPM13,DRIF,12.83939,0.0
10403,D_4D3_BPM13,DRIF,12.83939,0.0
10404,D_4D3_BPM13,DRIF,12.84173,0.0
10405,D_4D3_BPM13,DRIF,12.84173,0.0
10406,D_4D3_BPM13,DRIF,12.84406,0.0
10407,D_4D3_BPM13,DRIF,12.84406,0.0
10408,D_4D3_BPM13,DRIF,12.84639,0.0
10409,D_4D3_BPM13,DRIF,12.84639,0.0
10410,D_4D3_BPM13,DRIF,12.84873,0.0
10411,D_4D3_BPM13,DRIF,12.84873,0.0
10412,D_4D3_BPM13,DRIF,12.85106,0.0
10413,D_4D3_BPM13,DRIF,12.85106,0.0
10414,D_4D3_BPM13,DRIF,12.8534,0.0
10415,D_4D3_BPM13,DRIF,12.8534,0.0
10416,D_4D3_BPM13,DRIF,12.85573,0.0
10417,D_4D3_BPM13,DRIF,12.85573,0.0
10418,D_4D3_BPM13,DRIF,12.85807,0.0
10419,D_4D3_BPM13,DRIF,12.85807,0.0
10420,D_4D3_BPM13,DRIF,12.8604,0.0
10421,BPM13,MONI,12.8604,0.0
10422,BPM13,MONI,12.8604,0.125
10423,BPM13,MONI,12.8604,0.0
10424,BPM13,MONI,12.8604,-0.125
10425,BPM13,MONI,12.8604,0.0
10426,BPM13,MONI,12.8604,0.0
10427,D_BPM13_4F3,DRIF,12.8604,0.0
10428,D_BPM13_4F3,DRIF,12.86153,0.0
10429,D_BPM13_4F3,DRIF,12.86153,0.0
10430,D_BPM13_4F3,DRIF,12.86267,0.0
10431,D_BPM13_4F3,DRIF,12.86267,0.0
10432,D_BPM13_4F3,DRIF,12.8638,0.0
10433,D_BPM13_4F3,DRIF,12.8638,0.0
10434,D_BPM13_4F3,DRIF,12.86494,0.0
10435,D_BPM13_4F3,DRIF,12.86494,0.0
10436,D_BPM13_4F3,DRIF,12.86607,0.0
10437,D_BPM13_4F3,DRIF,12.86607,0.0
10438,D_BPM13_4F3,DRIF,12.86721,0.0
10439,D_BPM13_4F3,DRIF,12.86721,0.0
10440,D_BPM13_4F3,DRIF,12.86834,0.0
10441,D_BPM13_4F3,DRIF,12.86834,0.0
10442,D_BPM13_4F3,DRIF,12.86947,0.0
10443,D_BPM13_4F3,DRIF,12.86947,0.0
10444,D_BPM13_4F3,DRIF,12.87061,0.0
10445,D_BPM13_4F3,DRIF,12.87061,0.0
10446,D_BPM13_4F3,DRIF,12.87174,0.0
10447,D_BPM13_4F3,DRIF,12.87174,0.0
10448,D_BPM13_4F3,DRIF,12.87288,0.0
10449,D_BPM13_4F3,DRIF,12.87288,0.0
10450,D_BPM13_4F3,DRIF,12.87401,0.0
10451,D_BPM13_4F3,DRIF,12.87401,0.0
